Store Name,City,County,State,Latitude,Longitude,Place Classification,Place Population,Place Store Count,"Place Stores per 10,000",Place Poverty Rate %,Place Poverty Count,County Total Population (ACS 2023),County Total Stores in County,"County Stores per 10,000",Adjusted County Density (excl. Place),Place Density > Adjusted County Density,County Poverty Rate %,County Poverty Count (ACS 2023),Place Density > County Density,Is Rural Store,Place Urban Population Share
Dollar General,Cary,Wake,NC,35.791,-78.761,"Urban (5,000+)",176287,2,0.11,0.053,9309.0,1129229,22,0.19,0.21,No,0.079316064323534,89566,No,No,0.999525
Dollar General,Cary,Wake,NC,35.772,-78.783,"Urban (5,000+)",176287,2,0.11,0.053,9309.0,1129229,22,0.19,0.21,No,0.079316064323534,89566,No,No,0.999525
Dollar General,Raleigh,Wake,NC,35.855,-78.702,"Urban (5,000+)",452191,5,0.11,0.114,51737.0,1129229,22,0.19,0.25,No,0.079316064323534,89566,No,No,0.999354
Dollar General,Raleigh,Wake,NC,35.665,-78.697,"Urban (5,000+)",452191,5,0.11,0.114,51737.0,1129229,22,0.19,0.25,No,0.079316064323534,89566,No,No,0.999354
Dollar General,Raleigh,Wake,NC,35.881,-78.647,"Urban (5,000+)",452191,5,0.11,0.114,51737.0,1129229,22,0.19,0.25,No,0.079316064323534,89566,No,No,0.999354
Dollar General,Raleigh,Wake,NC,35.906,-78.589,"Urban (5,000+)",452191,5,0.11,0.114,51737.0,1129229,22,0.19,0.25,No,0.079316064323534,89566,No,No,0.999354
Dollar General,Raleigh,Wake,NC,35.732,-78.56,"Urban (5,000+)",452191,5,0.11,0.114,51737.0,1129229,22,0.19,0.25,No,0.079316064323534,89566,No,No,0.999354
Dollar General,Winston Salem,Forsyth,NC,36.057,-80.239,"Urban (5,000+)",241272,4,0.16,0.179,43179.0,376368,13,0.35,0.67,No,0.146951919398036,55308,No,No,0.999199
Dollar General,Winston Salem,Forsyth,NC,36.078,-80.175,"Urban (5,000+)",241272,4,0.16,0.179,43179.0,376368,13,0.35,0.67,No,0.146951919398036,55308,No,No,0.999199
Dollar General,Winston Salem,Forsyth,NC,36.154,-80.214,"Urban (5,000+)",241272,4,0.16,0.179,43179.0,376368,13,0.35,0.67,No,0.146951919398036,55308,No,No,0.999199
Dollar General,Winston Salem,Forsyth,NC,36.039,-80.272,"Urban (5,000+)",241272,4,0.16,0.179,43179.0,376368,13,0.35,0.67,No,0.146951919398036,55308,No,No,0.999199
Dollar General,Huntersville,Mecklenburg,NC,35.356,-80.87,"Urban (5,000+)",62029,1,0.16,0.034,2137.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.961891
Dollar General,Charlotte,Mecklenburg,NC,35.274,-80.938,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.162,-80.737,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.325,-80.868,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.151,-80.876,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.302,-80.801,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.283,-80.671,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.273,-80.766,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.208,-80.674,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.305,-80.937,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.201,-80.76,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.131,-80.946,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.244,-80.784,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.324,-80.902,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.312,-80.838,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Charlotte,Mecklenburg,NC,35.2,-80.725,"Urban (5,000+)",871398,15,0.17,0.117,101860.0,1113265,19,0.17,0.17,No,0.104104593245993,115896,No,No,0.999934
Dollar General,Wake Forest,Wake,NC,35.974,-78.51,"Urban (5,000+)",50241,1,0.21,0.029,1480.0,1129229,22,0.19,0.19,Yes,0.079316064323534,89566,Yes,No,1.000000
Dollar General,Durham,Durham,NC,35.984,-78.834,"Urban (5,000+)",278033,7,0.25,0.122,33919.0,316530,7,0.22,0.0,Yes,0.120092882191262,38013,Yes,No,0.993274
Dollar General,Durham,Durham,NC,36.032,-78.98,"Urban (5,000+)",278033,7,0.25,0.122,33919.0,316530,7,0.22,0.0,Yes,0.120092882191262,38013,Yes,No,0.993274
Dollar General,Durham,Durham,NC,36.076,-78.911,"Urban (5,000+)",278033,7,0.25,0.122,33919.0,316530,7,0.22,0.0,Yes,0.120092882191262,38013,Yes,No,0.993274
Dollar General,Durham,Durham,NC,36.06,-78.928,"Urban (5,000+)",278033,7,0.25,0.122,33919.0,316530,7,0.22,0.0,Yes,0.120092882191262,38013,Yes,No,0.993274
Dollar General,Durham,Durham,NC,36.01,-78.92,"Urban (5,000+)",278033,7,0.25,0.122,33919.0,316530,7,0.22,0.0,Yes,0.120092882191262,38013,Yes,No,0.993274
Dollar General,Durham,Durham,NC,35.93,-78.843,"Urban (5,000+)",278033,7,0.25,0.122,33919.0,316530,7,0.22,0.0,Yes,0.120092882191262,38013,Yes,No,0.993274
Dollar General,Durham,Durham,NC,35.988,-78.928,"Urban (5,000+)",278033,7,0.25,0.122,33919.0,316530,7,0.22,0.0,Yes,0.120092882191262,38013,Yes,No,0.993274
Dollar General,Concord,Cabarrus,NC,35.343,-80.644,"Urban (5,000+)",105097,4,0.38,0.086,9058.0,229228,11,0.48,0.56,No,0.089212487130717,20450,No,No,0.999221
Dollar General,Concord,Cabarrus,NC,35.383,-80.584,"Urban (5,000+)",105097,4,0.38,0.086,9058.0,229228,11,0.48,0.56,No,0.089212487130717,20450,No,No,0.999221
Dollar General,Concord,Cabarrus,NC,35.413,-80.639,"Urban (5,000+)",105097,4,0.38,0.086,9058.0,229228,11,0.48,0.56,No,0.089212487130717,20450,No,No,0.999221
Dollar General,Concord,Cabarrus,NC,35.358,-80.571,"Urban (5,000+)",105097,4,0.38,0.086,9058.0,229228,11,0.48,0.56,No,0.089212487130717,20450,No,No,0.999221
Dollar General,Clayton,Johnston,NC,35.656,-78.477,"Urban (5,000+)",27784,1,0.42,0.08,2236.0,223985,19,0.85,0.92,No,0.11190481505458,25065,No,No,0.994184
Dollar General,Asheville,Buncombe,NC,35.603,-82.623,"Urban (5,000+)",91154,4,0.43,0.146,13346.0,265007,16,0.6,0.69,No,0.11774028610565,31202,No,No,0.999937
Dollar General,Asheville,Buncombe,NC,35.621,-82.654,"Urban (5,000+)",91154,4,0.43,0.146,13346.0,265007,16,0.6,0.69,No,0.11774028610565,31202,No,No,0.999937
Dollar General,Asheville,Buncombe,NC,35.576,-82.519,"Urban (5,000+)",91154,4,0.43,0.146,13346.0,265007,16,0.6,0.69,No,0.11774028610565,31202,No,No,0.999937
Dollar General,Asheville,Buncombe,NC,35.67,-82.584,"Urban (5,000+)",91154,4,0.43,0.146,13346.0,265007,16,0.6,0.69,No,0.11774028610565,31202,No,No,0.999937
Dollar General,High Point,Guilford,NC,36.028,-79.962,"Urban (5,000+)",108285,5,0.43,0.147,15912.0,519697,35,0.67,0.73,No,0.152219466342888,79108,No,No,0.996221
Dollar General,High Point,Guilford,NC,35.921,-79.978,"Urban (5,000+)",108285,5,0.43,0.147,15912.0,519697,35,0.67,0.73,No,0.152219466342888,79108,No,No,0.996221
Dollar General,High Point,Guilford,NC,35.96,-79.998,"Urban (5,000+)",108285,5,0.43,0.147,15912.0,519697,35,0.67,0.73,No,0.152219466342888,79108,No,No,0.996221
Dollar General,High Point,Guilford,NC,35.946,-80.004,"Urban (5,000+)",108285,5,0.43,0.147,15912.0,519697,35,0.67,0.73,No,0.152219466342888,79108,No,No,0.996221
Dollar General,High Point,Guilford,NC,35.95,-80.032,"Urban (5,000+)",108285,5,0.43,0.147,15912.0,519697,35,0.67,0.73,No,0.152219466342888,79108,No,No,0.996221
Dollar General,Carrboro,Orange,NC,35.916,-79.096,"Urban (5,000+)",21101,1,0.45,0.113,2376.0,135916,3,0.22,0.17,Yes,0.124282645163189,16892,Yes,No,0.996807
Dollar General,Waxhaw,Union,NC,34.933,-80.751,"Urban (5,000+)",21493,1,0.49,0.043,931.0,241896,12,0.5,0.5,No,0.0766031683037338,18530,No,No,0.798773
Dollar General,Greensboro,Guilford,NC,36.047,-79.8,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.115,-79.777,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.219,-79.787,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.127,-79.904,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.069,-79.823,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.009,-79.804,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.068,-79.873,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,35.984,-79.801,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.097,-79.75,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.152,-79.709,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,35.974,-79.712,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.029,-79.769,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.088,-79.712,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.049,-79.731,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.02,-79.865,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Greensboro,Guilford,NC,36.14,-79.777,"Urban (5,000+)",282758,16,0.54,0.184,52052.0,519697,35,0.67,0.8,No,0.152219466342888,79108,No,No,0.997606
Dollar General,Knightdale,Wake,NC,35.8,-78.49,"Urban (5,000+)",19436,1,0.54,0.058,1129.0,1129229,22,0.19,0.19,Yes,0.079316064323534,89566,Yes,No,0.999331
Dollar General,Garner,Wake,NC,35.581,-78.547,"Urban (5,000+)",32224,2,0.6,0.073,2342.0,1129229,22,0.19,0.18,Yes,0.079316064323534,89566,Yes,No,0.995314
Dollar General,Garner,Wake,NC,35.629,-78.611,"Urban (5,000+)",32224,2,0.6,0.073,2342.0,1129229,22,0.19,0.18,Yes,0.079316064323534,89566,Yes,No,0.995314
Dollar General,Mount Holly,Gaston,NC,35.305,-81.03,"Urban (5,000+)",17892,1,0.61,0.082,1460.0,227676,22,0.97,1.0,No,0.127611166745726,29054,No,No,0.995199
Dollar General,Stallings,Union,NC,35.085,-80.697,"Urban (5,000+)",16486,1,0.62,0.037,608.0,241896,12,0.5,0.49,Yes,0.0766031683037338,18530,Yes,No,1.000000
Dollar General,Mint Hill,Mecklenburg,NC,35.18,-80.646,"Urban (5,000+)",26895,2,0.65,0.087,2341.0,1113265,19,0.17,0.16,Yes,0.104104593245993,115896,Yes,No,0.983138
Dollar General,Mint Hill,Mecklenburg,NC,35.188,-80.688,"Urban (5,000+)",26895,2,0.65,0.087,2341.0,1113265,19,0.17,0.16,Yes,0.104104593245993,115896,Yes,No,0.983138
Dollar General,Southern Pines,Moore,NC,35.163,-79.41,"Urban (5,000+)",15611,1,0.67,0.1,1566.0,101170,15,1.48,1.64,No,0.0996046258772363,10077,No,No,0.945449
Dollar General,Fuquay Varina,Wake,NC,35.563,-78.869,"Urban (5,000+)",37438,3,0.77,0.088,3311.0,1129229,22,0.19,0.17,Yes,0.079316064323534,89566,Yes,No,0.993851
Dollar General,Fuquay Varina,Wake,NC,35.511,-78.814,"Urban (5,000+)",37438,3,0.77,0.088,3311.0,1129229,22,0.19,0.17,Yes,0.079316064323534,89566,Yes,No,0.993851
Dollar General,Fuquay Varina,Wake,NC,35.589,-78.788,"Urban (5,000+)",37438,3,0.77,0.088,3311.0,1129229,22,0.19,0.17,Yes,0.079316064323534,89566,Yes,No,0.993851
Dollar General,Fayetteville,Cumberland,NC,35.06,-79.049,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.016,-79.009,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,34.9,-78.854,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.177,-78.857,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.007,-78.966,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.102,-78.993,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.034,-79.017,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.109,-78.927,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.095,-78.784,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.004,-78.814,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,34.951,-78.752,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.046,-78.855,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.035,-78.776,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.089,-78.925,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.075,-78.88,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.033,-78.846,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.151,-78.914,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.062,-79.013,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.093,-79.011,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Fayetteville,Cumberland,NC,35.083,-78.988,"Urban (5,000+)",193179,20,0.94,0.181,34959.0,318188,28,0.88,0.64,Yes,0.172206368561982,54794,Yes,No,0.989401
Dollar General,Jacksonville,Onslow,NC,34.781,-77.424,"Urban (5,000+)",53682,7,0.95,0.135,7265.0,186008,17,0.91,0.76,Yes,0.117167003569739,21794,Yes,No,0.965499
Dollar General,Jacksonville,Onslow,NC,34.739,-77.507,"Urban (5,000+)",53682,7,0.95,0.135,7265.0,186008,17,0.91,0.76,Yes,0.117167003569739,21794,Yes,No,0.965499
Dollar General,Jacksonville,Onslow,NC,34.814,-77.454,"Urban (5,000+)",53682,7,0.95,0.135,7265.0,186008,17,0.91,0.76,Yes,0.117167003569739,21794,Yes,No,0.965499
Dollar General,Jacksonville,Onslow,NC,34.814,-77.513,"Urban (5,000+)",53682,7,0.95,0.135,7265.0,186008,17,0.91,0.76,Yes,0.117167003569739,21794,Yes,No,0.965499
Dollar General,Jacksonville,Onslow,NC,34.752,-77.413,"Urban (5,000+)",53682,7,0.95,0.135,7265.0,186008,17,0.91,0.76,Yes,0.117167003569739,21794,Yes,No,0.965499
Dollar General,Jacksonville,Onslow,NC,34.765,-77.489,"Urban (5,000+)",53682,7,0.95,0.135,7265.0,186008,17,0.91,0.76,Yes,0.117167003569739,21794,Yes,No,0.965499
Dollar General,Jacksonville,Onslow,NC,34.758,-77.333,"Urban (5,000+)",53682,7,0.95,0.135,7265.0,186008,17,0.91,0.76,Yes,0.117167003569739,21794,Yes,No,0.965499
Dollar General,Clemmons,Forsyth,NC,35.953,-80.303,"Urban (5,000+)",21410,2,0.95,0.079,1690.0,376368,13,0.35,0.31,Yes,0.146951919398036,55308,Yes,No,0.999149
Dollar General,Clemmons,Forsyth,NC,36.076,-80.392,"Urban (5,000+)",21410,2,0.95,0.079,1690.0,376368,13,0.35,0.31,Yes,0.146951919398036,55308,Yes,No,0.999149
Dollar General,Wilmington,New Hanover,NC,34.24,-77.891,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Wilmington,New Hanover,NC,34.261,-77.834,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Wilmington,New Hanover,NC,34.2,-77.872,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Wilmington,New Hanover,NC,34.224,-77.942,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Wilmington,New Hanover,NC,34.177,-77.893,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Wilmington,New Hanover,NC,34.208,-77.852,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Wilmington,New Hanover,NC,34.293,-77.872,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Wilmington,New Hanover,NC,34.238,-77.95,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Wilmington,New Hanover,NC,34.194,-77.937,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Wilmington,New Hanover,NC,34.181,-77.929,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Wilmington,New Hanover,NC,34.115,-77.901,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Wilmington,New Hanover,NC,34.287,-77.921,"Urban (5,000+)",114456,12,0.97,0.163,18638.0,225457,14,0.62,0.18,Yes,0.123708733816204,27891,Yes,No,0.999203
Dollar General,Arden,Buncombe,NC,35.443,-82.573,"Urban (5,000+)",9800,1,1.02,,,265007,16,0.6,0.59,Yes,0.11774028610565,31202,Yes,No,
Dollar General,Morehead City,Carteret,NC,34.727,-76.744,"Urban (5,000+)",9529,1,1.04,0.174,1655.0,67511,15,2.22,2.41,No,0.100442890788168,6781,No,No,0.999791
Dollar General,Leland,Brunswick,NC,34.285,-78.139,"Urban (5,000+)",26212,3,1.08,0.058,1520.0,144672,22,1.52,1.6,No,0.0937983853129839,13570,No,No,0.967784
Dollar General,Leland,Brunswick,NC,34.26,-78.055,"Urban (5,000+)",26212,3,1.08,0.058,1520.0,144672,22,1.52,1.6,No,0.0937983853129839,13570,No,No,0.967784
Dollar General,Leland,Brunswick,NC,34.235,-77.996,"Urban (5,000+)",26212,3,1.08,0.058,1520.0,144672,22,1.52,1.6,No,0.0937983853129839,13570,No,No,0.967784
Dollar General,Rolesville,Wake,NC,35.917,-78.466,"Urban (5,000+)",10200,1,1.08,0.009,89.0,1129229,22,0.19,0.19,Yes,0.079316064323534,89566,Yes,No,0.988813
Dollar General,Pineville,Mecklenburg,NC,35.082,-80.886,"Urban (5,000+)",10682,1,1.09,0.14,1493.0,1113265,19,0.17,0.16,Yes,0.104104593245993,115896,Yes,No,1.000000
Dollar General,Kannapolis,Cabarrus,NC,35.473,-80.624,"Urban (5,000+)",56173,6,1.14,0.122,6833.0,229228,11,0.48,0.29,Yes,0.089212487130717,20450,Yes,No,0.977689
Dollar General,Kannapolis,Cabarrus,NC,35.5,-80.61,"Urban (5,000+)",56173,6,1.14,0.122,6833.0,229228,11,0.48,0.29,Yes,0.089212487130717,20450,Yes,No,0.977689
Dollar General,Kannapolis,Cabarrus,NC,35.539,-80.603,"Urban (5,000+)",56173,6,1.14,0.122,6833.0,229228,11,0.48,0.29,Yes,0.089212487130717,20450,Yes,No,0.977689
Dollar General,Kannapolis,Cabarrus,NC,35.515,-80.672,"Urban (5,000+)",56173,6,1.14,0.122,6833.0,229228,11,0.48,0.29,Yes,0.089212487130717,20450,Yes,No,0.977689
Dollar General,Kannapolis,Cabarrus,NC,35.501,-80.579,"Urban (5,000+)",56173,6,1.14,0.122,6833.0,229228,11,0.48,0.29,Yes,0.089212487130717,20450,Yes,No,0.977689
Dollar General,Kannapolis,Cabarrus,NC,35.45,-80.606,"Urban (5,000+)",56173,6,1.14,0.122,6833.0,229228,11,0.48,0.29,Yes,0.089212487130717,20450,Yes,No,0.977689
Dollar General,Wendell,Wake,NC,35.792,-78.378,"Urban (5,000+)",11558,1,1.15,0.042,491.0,1129229,22,0.19,0.19,Yes,0.079316064323534,89566,Yes,No,0.983253
Dollar General,Kernersville,Forsyth,NC,36.114,-80.021,"Urban (5,000+)",27207,3,1.2,0.115,3137.0,376368,13,0.35,0.29,Yes,0.146951919398036,55308,Yes,No,0.974744
Dollar General,Kernersville,Forsyth,NC,36.083,-80.065,"Urban (5,000+)",27207,3,1.2,0.115,3137.0,376368,13,0.35,0.29,Yes,0.146951919398036,55308,Yes,No,0.974744
Dollar General,Kernersville,Forsyth,NC,36.129,-80.065,"Urban (5,000+)",27207,3,1.2,0.115,3137.0,376368,13,0.35,0.29,Yes,0.146951919398036,55308,Yes,No,0.974744
Dollar General,Oak Island,Brunswick,NC,33.913,-78.115,"Urban (5,000+)",8866,1,1.2,0.097,864.0,144672,22,1.52,1.55,No,0.0937983853129839,13570,No,No,0.985707
Dollar General,Wilson,Wilson,NC,35.716,-77.934,"Urban (5,000+)",46449,6,1.23,0.251,11640.0,77254,12,1.55,1.95,No,0.210034431874078,16226,No,No,0.995298
Dollar General,Wilson,Wilson,NC,35.754,-77.917,"Urban (5,000+)",46449,6,1.23,0.251,11640.0,77254,12,1.55,1.95,No,0.210034431874078,16226,No,No,0.995298
Dollar General,Wilson,Wilson,NC,35.73,-77.953,"Urban (5,000+)",46449,6,1.23,0.251,11640.0,77254,12,1.55,1.95,No,0.210034431874078,16226,No,No,0.995298
Dollar General,Wilson,Wilson,NC,35.713,-77.897,"Urban (5,000+)",46449,6,1.23,0.251,11640.0,77254,12,1.55,1.95,No,0.210034431874078,16226,No,No,0.995298
Dollar General,Wilson,Wilson,NC,35.732,-77.892,"Urban (5,000+)",46449,6,1.23,0.251,11640.0,77254,12,1.55,1.95,No,0.210034431874078,16226,No,No,0.995298
Dollar General,Wilson,Wilson,NC,35.783,-77.951,"Urban (5,000+)",46449,6,1.23,0.251,11640.0,77254,12,1.55,1.95,No,0.210034431874078,16226,No,No,0.995298
Dollar General,Gastonia,Gaston,NC,35.251,-81.176,"Urban (5,000+)",79589,10,1.24,0.143,11366.0,227676,22,0.97,0.81,Yes,0.127611166745726,29054,Yes,No,0.996742
